current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
sof_pasuq,tevir,31,44.552,6.39271171,31,-2.119914,True,0.98804781,247,250,numbers,explore_k3_7_edges20,full
meteg,pashta,136,158.288,9.90988797,47,-2.249067,True,0.99203187,248,250,numbers,explore_k3_7_edges20,full
meteg,tipeha,178,316.016,15.98969749,69,-8.631558,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,zaqef_qatan,125,174.752,11.92456612,51,-4.172227,True,1.0,250,250,numbers,explore_k3_7_edges20,full
sof_pasuq,tipeha,124,188.352,12.74321995,56,-5.049901,True,1.0,250,250,numbers,explore_k3_7_edges20,full
munah,meteg,101,243.724,13.66876603,56,-10.441616,True,1.0,250,250,numbers,explore_k3_7_edges20,full
pashta,meteg,83,157.04,9.6508526,44,-7.671861,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,merkha,78,238.744,14.31734646,62,-11.22722,True,1.0,250,250,numbers,explore_k3_7_edges20,full
sof_pasuq,meteg,71,165.816,11.36250722,52,-8.344637,True,1.0,250,250,numbers,explore_k3_7_edges20,full
zaqef_qatan,meteg,63,175.852,10.59467245,47,-10.651769,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,meteg,53,276.724,14.43945343,62,-15.493938,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,munah,51,241.996,14.02364555,57,-13.619568,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,revia,47,64.332,7.12409904,36,-2.432869,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,atnah,45,148.292,10.15535627,50,-10.171184,True,1.0,250,250,numbers,explore_k3_7_edges20,full
zaqef_qatan,munah,44,154.26,11.02936934,50,-9.996945,True,1.0,250,250,numbers,explore_k3_7_edges20,full
revia,meteg,42,64.172,7.14103589,38,-3.104872,True,1.0,250,250,numbers,explore_k3_7_edges20,full
zaqef_qatan,pashta,40,99.328,9.38534789,45,-6.321343,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,tevir,38,74.592,7.24177528,38,-5.052905,True,1.0,250,250,numbers,explore_k3_7_edges20,full
merkha,pashta,35,135.252,10.38749712,46,-9.651218,True,1.0,250,250,numbers,explore_k3_7_edges20,full
revia,munah,33,56.964,6.95039105,35,-3.447864,True,1.0,250,250,numbers,explore_k3_7_edges20,full
munah,munah,28,214.036,13.08309495,57,-14.219571,True,1.0,250,250,numbers,explore_k3_7_edges20,full
meteg,mahapakh,26,73.176,8.08793439,40,-5.832886,True,1.0,250,250,numbers,explore_k3_7_edges20,full
tevir,meteg,25,73.236,8.35004172,39,-5.776738,True,1.0,250,250,numbers,explore_k3_7_edges20,full
