current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
meteg,revia,30,38.328,5.46882512,29,-1.522813,True,0.94422311,236,250,leviticus,explore_k3_7_edges20,full
qadma,zaqef_qatan,21,28.448,4.91935935,26,-1.514018,True,0.95219124,238,250,leviticus,explore_k3_7_edges20,full
meteg,mahapakh,38,55.92,7.08253126,36,-2.530169,True,0.98804781,247,250,leviticus,explore_k3_7_edges20,full
meteg,tipeha,93,206.1,12.33997976,55,-9.165331,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,zaqef_qatan,69,120.484,9.90566671,46,-5.197429,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
munah,meteg,67,166.828,12.43191966,57,-8.029975,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,merkha,64,167.68,10.90270959,51,-9.509563,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
atnah,meteg,54,99.368,9.25110305,43,-4.904064,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
zaqef_qatan,munah,50,112.68,9.95419227,45,-6.296844,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
sof_pasuq,meteg,49,105.876,8.60026057,42,-6.613288,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
pashta,meteg,48,110.196,8.63573318,44,-7.202168,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
zaqef_qatan,meteg,47,121.8,9.63886044,47,-7.760253,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
zaqef_qatan,pashta,42,74.848,8.02461674,37,-4.093404,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,meteg,40,181.108,11.28208659,51,-12.507261,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,atnah,38,100.516,9.36978739,43,-6.672083,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
sof_pasuq,tipeha,36,121.096,10.08910025,46,-8.434449,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
merkha,pashta,26,105.752,9.57754737,44,-8.326975,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,munah,26,167.188,12.30537872,51,-11.473682,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
meteg,tevir,23,51.68,6.41984874,31,-4.467395,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
munah,munah,20,155.76,12.18426136,53,-11.142243,True,1.0,250,250,leviticus,explore_k3_7_edges20,full
