ngram_n,rank,pattern,count,share,book,model,relation
5,48,3-2-3-3-1,27,0.0028493,leviticus,sof_only,within
5,49,2-2-3-1-3,27,0.0028493,leviticus,sof_only,within
5,50,2-3-1-3-2,26,0.00274377,leviticus,sof_only,within
6,1,2-2-2-2-2-2,45,0.00474934,leviticus,sof_only,within
6,2,2-2-2-3-2-2,30,0.00316623,leviticus,sof_only,within
6,3,2-2-3-2-2-2,30,0.00316623,leviticus,sof_only,within
6,4,2-2-2-2-3-2,29,0.00306069,leviticus,sof_only,within
6,5,3-3-3-2-2-2,28,0.00295515,leviticus,sof_only,within
6,6,2-3-2-2-2-2,28,0.00295515,leviticus,sof_only,within
6,7,2-3-2-3-3-2,27,0.0028496,leviticus,sof_only,within
6,8,2-2-2-2-2-3,27,0.0028496,leviticus,sof_only,within
6,9,3-2-3-2-3-3,27,0.0028496,leviticus,sof_only,within
6,10,3-3-2-3-2-2,26,0.00274406,leviticus,sof_only,within
6,11,3-2-3-3-2-3,26,0.00274406,leviticus,sof_only,within
6,12,2-2-3-2-3-3,25,0.00263852,leviticus,sof_only,within
6,13,3-3-2-3-3-3,25,0.00263852,leviticus,sof_only,within
6,14,2-3-3-3-2-3,25,0.00263852,leviticus,sof_only,within
6,15,2-3-2-2-3-2,25,0.00263852,leviticus,sof_only,within
6,16,3-2-2-3-2-2,25,0.00263852,leviticus,sof_only,within
6,17,2-3-3-3-2-2,25,0.00263852,leviticus,sof_only,within
6,18,3-2-2-2-2-3,24,0.00253298,leviticus,sof_only,within
6,19,2-2-3-2-2-3,24,0.00253298,leviticus,sof_only,within
6,20,3-3-2-2-3-2,24,0.00253298,leviticus,sof_only,within
6,21,2-2-3-3-2-2,23,0.00242744,leviticus,sof_only,within
6,22,2-2-3-3-3-2,23,0.00242744,leviticus,sof_only,within
6,23,3-3-2-3-2-3,23,0.00242744,leviticus,sof_only,within
6,24,2-3-3-2-3-2,23,0.00242744,leviticus,sof_only,within
6,25,3-2-3-3-3-2,23,0.00242744,leviticus,sof_only,within
6,26,2-2-2-3-2-3,22,0.0023219,leviticus,sof_only,within
6,27,2-3-3-2-3-3,22,0.0023219,leviticus,sof_only,within
6,28,3-2-3-3-3-3,22,0.0023219,leviticus,sof_only,within
6,29,2-3-3-3-3-2,22,0.0023219,leviticus,sof_only,within
6,30,3-3-3-3-2-2,22,0.0023219,leviticus,sof_only,within
6,31,3-3-2-2-2-2,21,0.00221636,leviticus,sof_only,within
6,32,3-2-2-2-3-2,21,0.00221636,leviticus,sof_only,within
6,33,2-3-3-2-2-2,20,0.00211082,leviticus,sof_only,within
6,34,2-2-2-3-3-2,20,0.00211082,leviticus,sof_only,within
6,35,3-2-2-2-2-2,20,0.00211082,leviticus,sof_only,within
6,36,2-3-2-2-3-3,19,0.00200528,leviticus,sof_only,within
6,37,2-2-3-3-2-3,19,0.00200528,leviticus,sof_only,within
6,38,3-2-3-2-2-2,19,0.00200528,leviticus,sof_only,within
6,39,3-2-2-3-2-3,18,0.00189974,leviticus,sof_only,within
6,40,3-2-2-3-3-2,18,0.00189974,leviticus,sof_only,within
6,41,3-3-3-2-3-2,18,0.00189974,leviticus,sof_only,within
6,42,3-3-3-2-2-3,18,0.00189974,leviticus,sof_only,within
6,43,3-3-3-3-3-2,18,0.00189974,leviticus,sof_only,within
6,44,2-3-3-2-2-3,18,0.00189974,leviticus,sof_only,within
6,45,2-3-2-2-2-3,18,0.00189974,leviticus,sof_only,within
6,46,2-2-3-2-3-2,17,0.0017942,leviticus,sof_only,within
6,47,3-2-3-2-2-3,17,0.0017942,leviticus,sof_only,within
6,48,3-3-3-2-3-3,17,0.0017942,leviticus,sof_only,within
6,49,2-3-3-3-3-3,17,0.0017942,leviticus,sof_only,within
6,50,3-3-3-3-3-3,17,0.0017942,leviticus,sof_only,within
2,1,3-3,94,0.10994152,leviticus,sof_only,cross_reset
2,2,3-2,71,0.08304094,leviticus,sof_only,cross_reset
2,3,2-3,70,0.08187135,leviticus,sof_only,cross_reset
2,4,2-2,58,0.06783626,leviticus,sof_only,cross_reset
2,5,4-3,52,0.06081871,leviticus,sof_only,cross_reset
2,6,3-4,51,0.05964912,leviticus,sof_only,cross_reset
2,7,3-1,42,0.04912281,leviticus,sof_only,cross_reset
2,8,2-1,42,0.04912281,leviticus,sof_only,cross_reset
2,9,1-3,37,0.04327485,leviticus,sof_only,cross_reset
2,10,2-4,36,0.04210526,leviticus,sof_only,cross_reset
2,11,1-2,35,0.04093567,leviticus,sof_only,cross_reset
2,12,4-2,33,0.03859649,leviticus,sof_only,cross_reset
2,13,1-1,30,0.03508772,leviticus,sof_only,cross_reset
2,14,1-4,26,0.03040936,leviticus,sof_only,cross_reset
2,15,4-4,24,0.02807018,leviticus,sof_only,cross_reset
2,16,4-1,22,0.02573099,leviticus,sof_only,cross_reset
2,17,5-3,17,0.01988304,leviticus,sof_only,cross_reset
2,18,5-2,16,0.01871345,leviticus,sof_only,cross_reset
2,19,3-5,15,0.01754386,leviticus,sof_only,cross_reset
2,20,2-5,11,0.0128655,leviticus,sof_only,cross_reset
2,21,1-5,11,0.0128655,leviticus,sof_only,cross_reset
2,22,4-5,9,0.01052632,leviticus,sof_only,cross_reset
2,23,5-4,8,0.00935673,leviticus,sof_only,cross_reset
2,24,5-1,5,0.00584795,leviticus,sof_only,cross_reset
2,25,6-2,5,0.00584795,leviticus,sof_only,cross_reset
2,26,6-3,5,0.00584795,leviticus,sof_only,cross_reset
2,27,4-6,5,0.00584795,leviticus,sof_only,cross_reset
2,28,3-6,4,0.00467836,leviticus,sof_only,cross_reset
2,29,5-5,4,0.00467836,leviticus,sof_only,cross_reset
2,30,5-6,2,0.00233918,leviticus,sof_only,cross_reset
2,31,4-7,2,0.00233918,leviticus,sof_only,cross_reset
2,32,7-3,2,0.00233918,leviticus,sof_only,cross_reset
2,33,2-6,2,0.00233918,leviticus,sof_only,cross_reset
2,34,6-5,2,0.00233918,leviticus,sof_only,cross_reset
2,35,1-6,2,0.00233918,leviticus,sof_only,cross_reset
2,36,6-4,2,0.00233918,leviticus,sof_only,cross_reset
2,37,6-1,1,0.00116959,leviticus,sof_only,cross_reset
2,38,2-7,1,0.00116959,leviticus,sof_only,cross_reset
2,39,7-2,1,0.00116959,leviticus,sof_only,cross_reset
3,1,3-3-3,34,0.03981265,leviticus,sof_only,cross_reset
3,2,3-2-3,24,0.02810304,leviticus,sof_only,cross_reset
3,3,2-2-3,23,0.02693208,leviticus,sof_only,cross_reset
3,4,3-3-2,22,0.02576112,leviticus,sof_only,cross_reset
3,5,2-3-2,21,0.02459016,leviticus,sof_only,cross_reset
3,6,4-3-3,20,0.0234192,leviticus,sof_only,cross_reset
3,7,3-3-4,20,0.0234192,leviticus,sof_only,cross_reset
3,8,2-3-3,19,0.02224824,leviticus,sof_only,cross_reset
3,9,2-2-2,19,0.02224824,leviticus,sof_only,cross_reset
3,10,3-4-2,18,0.02107728,leviticus,sof_only,cross_reset
3,11,3-2-2,18,0.02107728,leviticus,sof_only,cross_reset
3,12,2-3-1,15,0.0175644,leviticus,sof_only,cross_reset
3,13,2-4-3,15,0.0175644,leviticus,sof_only,cross_reset
3,14,3-4-3,14,0.01639344,leviticus,sof_only,cross_reset
3,15,3-1-3,14,0.01639344,leviticus,sof_only,cross_reset
3,16,3-2-1,14,0.01639344,leviticus,sof_only,cross_reset
3,17,4-3-4,13,0.01522248,leviticus,sof_only,cross_reset
3,18,1-3-3,13,0.01522248,leviticus,sof_only,cross_reset
3,19,2-1-2,13,0.01522248,leviticus,sof_only,cross_reset
3,20,3-3-1,12,0.01405152,leviticus,sof_only,cross_reset
3,21,1-3-2,12,0.01405152,leviticus,sof_only,cross_reset
3,22,1-4-3,11,0.01288056,leviticus,sof_only,cross_reset
3,23,4-3-2,11,0.01288056,leviticus,sof_only,cross_reset
3,24,3-1-1,11,0.01288056,leviticus,sof_only,cross_reset
3,25,1-2-1,11,0.01288056,leviticus,sof_only,cross_reset
3,26,3-4-4,10,0.0117096,leviticus,sof_only,cross_reset
3,27,4-2-3,10,0.0117096,leviticus,sof_only,cross_reset
3,28,1-1-2,10,0.0117096,leviticus,sof_only,cross_reset
3,29,1-2-2,10,0.0117096,leviticus,sof_only,cross_reset
3,30,2-1-4,9,0.01053864,leviticus,sof_only,cross_reset
3,31,4-4-3,9,0.01053864,leviticus,sof_only,cross_reset
3,32,3-2-4,9,0.01053864,leviticus,sof_only,cross_reset
3,33,4-2-2,9,0.01053864,leviticus,sof_only,cross_reset
3,34,2-1-1,9,0.01053864,leviticus,sof_only,cross_reset
3,35,2-3-4,9,0.01053864,leviticus,sof_only,cross_reset
3,36,1-3-1,9,0.01053864,leviticus,sof_only,cross_reset
3,37,2-2-4,8,0.00936768,leviticus,sof_only,cross_reset
3,38,2-5-2,7,0.00819672,leviticus,sof_only,cross_reset
3,39,5-3-3,7,0.00819672,leviticus,sof_only,cross_reset
3,40,2-4-2,7,0.00819672,leviticus,sof_only,cross_reset
3,41,1-1-1,7,0.00819672,leviticus,sof_only,cross_reset
3,42,3-1-2,7,0.00819672,leviticus,sof_only,cross_reset
3,43,1-2-4,7,0.00819672,leviticus,sof_only,cross_reset
3,44,2-2-1,7,0.00819672,leviticus,sof_only,cross_reset
3,45,1-1-3,7,0.00819672,leviticus,sof_only,cross_reset
3,46,2-4-1,7,0.00819672,leviticus,sof_only,cross_reset
3,47,2-3-5,6,0.00702576,leviticus,sof_only,cross_reset
3,48,4-2-1,6,0.00702576,leviticus,sof_only,cross_reset
3,49,4-5-3,6,0.00702576,leviticus,sof_only,cross_reset
3,50,2-1-3,6,0.00702576,leviticus,sof_only,cross_reset
4,1,3-3-3-3,14,0.01641266,leviticus,sof_only,cross_reset
4,2,3-3-3-4,9,0.010551,leviticus,sof_only,cross_reset
4,3,3-3-4-2,9,0.010551,leviticus,sof_only,cross_reset
4,4,3-2-3-3,8,0.00937866,leviticus,sof_only,cross_reset
4,5,3-2-3-2,8,0.00937866,leviticus,sof_only,cross_reset
4,6,3-4-2-3,8,0.00937866,leviticus,sof_only,cross_reset
4,7,4-3-2-3,7,0.00820633,leviticus,sof_only,cross_reset
4,8,2-3-2-3,7,0.00820633,leviticus,sof_only,cross_reset
4,9,3-1-3-2,7,0.00820633,leviticus,sof_only,cross_reset
4,10,3-3-2-1,7,0.00820633,leviticus,sof_only,cross_reset
4,11,2-2-2-3,7,0.00820633,leviticus,sof_only,cross_reset
4,12,1-4-3-3,7,0.00820633,leviticus,sof_only,cross_reset
4,13,4-3-3-3,7,0.00820633,leviticus,sof_only,cross_reset
4,14,2-2-3-2,7,0.00820633,leviticus,sof_only,cross_reset
4,15,3-2-2-3,7,0.00820633,leviticus,sof_only,cross_reset
4,16,3-2-2-2,7,0.00820633,leviticus,sof_only,cross_reset
4,17,2-2-2-2,7,0.00820633,leviticus,sof_only,cross_reset
4,18,2-3-3-3,6,0.007034,leviticus,sof_only,cross_reset
4,19,3-3-3-2,6,0.007034,leviticus,sof_only,cross_reset
4,20,4-3-4-2,6,0.007034,leviticus,sof_only,cross_reset
4,21,1-3-3-2,6,0.007034,leviticus,sof_only,cross_reset
4,22,2-4-2-2,6,0.007034,leviticus,sof_only,cross_reset
4,23,3-3-4-3,6,0.007034,leviticus,sof_only,cross_reset
4,24,2-3-1-3,6,0.007034,leviticus,sof_only,cross_reset
4,25,3-1-1-2,6,0.007034,leviticus,sof_only,cross_reset
4,26,2-2-3-1,6,0.007034,leviticus,sof_only,cross_reset
4,27,2-3-2-2,6,0.007034,leviticus,sof_only,cross_reset
4,28,3-4-2-1,5,0.00586166,leviticus,sof_only,cross_reset
4,29,2-3-3-2,5,0.00586166,leviticus,sof_only,cross_reset
4,30,3-2-3-1,5,0.00586166,leviticus,sof_only,cross_reset
4,31,4-3-3-4,5,0.00586166,leviticus,sof_only,cross_reset
4,32,1-1-2-1,5,0.00586166,leviticus,sof_only,cross_reset
4,33,2-2-3-4,5,0.00586166,leviticus,sof_only,cross_reset
4,34,2-3-2-1,5,0.00586166,leviticus,sof_only,cross_reset
4,35,3-4-3-3,5,0.00586166,leviticus,sof_only,cross_reset
4,36,3-3-2-4,4,0.00468933,leviticus,sof_only,cross_reset
4,37,5-3-3-3,4,0.00468933,leviticus,sof_only,cross_reset
4,38,4-2-2-3,4,0.00468933,leviticus,sof_only,cross_reset
4,39,2-2-3-3,4,0.00468933,leviticus,sof_only,cross_reset
4,40,3-4-3-2,4,0.00468933,leviticus,sof_only,cross_reset
4,41,1-3-2-3,4,0.00468933,leviticus,sof_only,cross_reset
4,42,3-4-2-4,4,0.00468933,leviticus,sof_only,cross_reset
4,43,4-2-4-3,4,0.00468933,leviticus,sof_only,cross_reset
4,44,4-2-3-3,4,0.00468933,leviticus,sof_only,cross_reset
4,45,1-2-2-2,4,0.00468933,leviticus,sof_only,cross_reset
4,46,2-3-1-1,4,0.00468933,leviticus,sof_only,cross_reset
4,47,3-3-1-3,4,0.00468933,leviticus,sof_only,cross_reset
4,48,3-1-3-3,4,0.00468933,leviticus,sof_only,cross_reset
4,49,3-2-1-2,4,0.00468933,leviticus,sof_only,cross_reset
4,50,2-1-2-3,4,0.00468933,leviticus,sof_only,cross_reset
5,1,3-3-3-3-3,7,0.00821596,leviticus,sof_only,cross_reset
5,2,3-3-4-2-3,6,0.00704225,leviticus,sof_only,cross_reset
5,3,3-3-3-4-3,4,0.00469484,leviticus,sof_only,cross_reset
5,4,2-3-2-3-2,4,0.00469484,leviticus,sof_only,cross_reset
5,5,3-3-3-3-4,4,0.00469484,leviticus,sof_only,cross_reset
5,6,4-3-4-2-1,3,0.00352113,leviticus,sof_only,cross_reset
5,7,3-2-3-3-2,3,0.00352113,leviticus,sof_only,cross_reset
5,8,2-4-2-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,9,3-4-3-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,10,3-2-3-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,11,2-3-1-3-2,3,0.00352113,leviticus,sof_only,cross_reset
5,12,3-1-3-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,13,1-3-3-4-2,3,0.00352113,leviticus,sof_only,cross_reset
5,14,3-4-2-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,15,2-2-2-3-1,3,0.00352113,leviticus,sof_only,cross_reset
5,16,4-1-4-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,17,2-1-4-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,18,1-4-3-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,19,4-3-3-4-2,3,0.00352113,leviticus,sof_only,cross_reset
5,20,3-4-2-3-2,3,0.00352113,leviticus,sof_only,cross_reset
5,21,2-2-3-1-3,3,0.00352113,leviticus,sof_only,cross_reset
5,22,3-1-1-2-1,3,0.00352113,leviticus,sof_only,cross_reset
5,23,1-2-2-3-4,3,0.00352113,leviticus,sof_only,cross_reset
5,24,2-2-3-4-2,3,0.00352113,leviticus,sof_only,cross_reset
5,25,4-2-2-3-2,3,0.00352113,leviticus,sof_only,cross_reset
5,26,2-2-3-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,27,3-2-3-2-2,3,0.00352113,leviticus,sof_only,cross_reset
5,28,2-3-2-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,29,2-2-4-2-2,3,0.00352113,leviticus,sof_only,cross_reset
5,30,3-2-2-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,31,2-3-3-1-2,3,0.00352113,leviticus,sof_only,cross_reset
5,32,2-2-2-2-2,3,0.00352113,leviticus,sof_only,cross_reset
5,33,2-2-2-3-2,3,0.00352113,leviticus,sof_only,cross_reset
5,34,3-3-4-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,35,4-3-3-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,36,2-2-3-2-2,3,0.00352113,leviticus,sof_only,cross_reset
5,37,4-3-2-2-2,3,0.00352113,leviticus,sof_only,cross_reset
5,38,3-2-2-2-3,3,0.00352113,leviticus,sof_only,cross_reset
5,39,4-3-2-3-3,3,0.00352113,leviticus,sof_only,cross_reset
5,40,2-3-3-3-3,2,0.00234742,leviticus,sof_only,cross_reset
5,41,3-3-3-3-2,2,0.00234742,leviticus,sof_only,cross_reset
5,42,3-3-3-2-3,2,0.00234742,leviticus,sof_only,cross_reset
5,43,3-2-3-5-4,2,0.00234742,leviticus,sof_only,cross_reset
5,44,1-4-3-4-2,2,0.00234742,leviticus,sof_only,cross_reset
5,45,4-5-3-2-3,2,0.00234742,leviticus,sof_only,cross_reset
5,46,5-3-2-3-3,2,0.00234742,leviticus,sof_only,cross_reset
5,47,2-4-5-3-3,2,0.00234742,leviticus,sof_only,cross_reset
5,48,4-5-3-3-3,2,0.00234742,leviticus,sof_only,cross_reset
5,49,3-3-3-2-5,2,0.00234742,leviticus,sof_only,cross_reset
5,50,5-1-3-3-2,2,0.00234742,leviticus,sof_only,cross_reset
6,1,3-3-4-2-3-2,3,0.00352526,leviticus,sof_only,cross_reset
6,2,3-3-3-3-3-3,3,0.00352526,leviticus,sof_only,cross_reset
6,3,4-3-2-2-2-3,3,0.00352526,leviticus,sof_only,cross_reset
6,4,2-3-3-3-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,5,3-3-3-3-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,6,5-3-2-3-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,7,4-3-2-3-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,8,2-1-3-3-4-2,2,0.00235018,leviticus,sof_only,cross_reset
6,9,4-2-4-3-4-2,2,0.00235018,leviticus,sof_only,cross_reset
6,10,2-4-3-4-2-1,2,0.00235018,leviticus,sof_only,cross_reset
6,11,3-3-4-2-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,12,2-2-2-3-1-1,2,0.00235018,leviticus,sof_only,cross_reset
6,13,2-2-3-1-1-4,2,0.00235018,leviticus,sof_only,cross_reset
6,14,3-3-1-3-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,15,2-1-4-3-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,16,4-3-3-4-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,17,3-2-5-2-5-2,2,0.00235018,leviticus,sof_only,cross_reset
6,18,1-3-1-1-2-1,2,0.00235018,leviticus,sof_only,cross_reset
6,19,3-1-1-2-1-2,2,0.00235018,leviticus,sof_only,cross_reset
6,20,1-1-2-2-3-4,2,0.00235018,leviticus,sof_only,cross_reset
6,21,1-2-2-3-4-2,2,0.00235018,leviticus,sof_only,cross_reset
6,22,3-2-3-2-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,23,2-3-2-3-2-2,2,0.00235018,leviticus,sof_only,cross_reset
6,24,3-2-3-2-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,25,3-2-2-3-1-3,2,0.00235018,leviticus,sof_only,cross_reset
6,26,2-3-2-2-3-4,2,0.00235018,leviticus,sof_only,cross_reset
6,27,2-2-4-3-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,28,2-3-2-2-2-2,2,0.00235018,leviticus,sof_only,cross_reset
6,29,2-2-4-2-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,30,2-4-2-2-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,31,2-3-2-3-2-1,2,0.00235018,leviticus,sof_only,cross_reset
6,32,3-3-2-2-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,33,3-2-2-3-3-1,2,0.00235018,leviticus,sof_only,cross_reset
6,34,2-2-3-3-1-2,2,0.00235018,leviticus,sof_only,cross_reset
6,35,4-1-2-2-2-2,2,0.00235018,leviticus,sof_only,cross_reset
6,36,2-2-2-2-3-2,2,0.00235018,leviticus,sof_only,cross_reset
6,37,1-3-1-3-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,38,3-3-3-4-3-3,2,0.00235018,leviticus,sof_only,cross_reset
6,39,3-3-3-3-3-4,2,0.00235018,leviticus,sof_only,cross_reset
6,40,3-3-3-3-4-2,2,0.00235018,leviticus,sof_only,cross_reset
6,41,3-3-3-4-2-3,2,0.00235018,leviticus,sof_only,cross_reset
6,42,4-3-3-2-4-3,2,0.00235018,leviticus,sof_only,cross_reset
6,43,2-2-2-3-2-2,2,0.00235018,leviticus,sof_only,cross_reset
6,44,3-2-2-2-3-1,2,0.00235018,leviticus,sof_only,cross_reset
6,45,1-1-1-3-1-1,2,0.00235018,leviticus,sof_only,cross_reset
6,46,4-3-2-3-3-1,2,0.00235018,leviticus,sof_only,cross_reset
6,47,3-3-3-3-2-3,1,0.00117509,leviticus,sof_only,cross_reset
6,48,3-3-3-2-3-5,1,0.00117509,leviticus,sof_only,cross_reset
6,49,3-3-2-3-5-4,1,0.00117509,leviticus,sof_only,cross_reset
6,50,3-2-3-5-4-3,1,0.00117509,leviticus,sof_only,cross_reset
2,1,2-2,1475,0.14271892,leviticus,sof_only,all
2,2,3-2,1244,0.12036768,leviticus,sof_only,all
2,3,2-3,1220,0.11804548,leviticus,sof_only,all
2,4,3-3,1182,0.11436865,leviticus,sof_only,all
2,5,2-1,576,0.05573295,leviticus,sof_only,all
2,6,1-2,551,0.05331398,leviticus,sof_only,all
2,7,4-2,471,0.04557329,leviticus,sof_only,all
2,8,3-1,464,0.04489598,leviticus,sof_only,all
2,9,2-4,444,0.04296081,leviticus,sof_only,all
2,10,1-3,430,0.04160619,leviticus,sof_only,all
2,11,3-4,366,0.03541364,leviticus,sof_only,all
2,12,4-3,365,0.03531688,leviticus,sof_only,all
2,13,1-1,197,0.01906144,leviticus,sof_only,all
2,14,1-4,195,0.01886792,leviticus,sof_only,all
2,15,4-1,194,0.01877117,leviticus,sof_only,all
2,16,4-4,142,0.01373972,leviticus,sof_only,all
2,17,2-5,135,0.01306241,leviticus,sof_only,all
2,18,5-2,110,0.01064344,leviticus,sof_only,all
2,19,5-3,104,0.01006289,leviticus,sof_only,all
2,20,1-5,77,0.00745041,leviticus,sof_only,all
2,21,3-5,64,0.00619255,leviticus,sof_only,all
2,22,5-4,48,0.00464441,leviticus,sof_only,all
2,23,5-1,46,0.0044509,leviticus,sof_only,all
2,24,1-6,32,0.00309627,leviticus,sof_only,all
2,25,4-5,32,0.00309627,leviticus,sof_only,all
2,26,6-3,31,0.00299952,leviticus,sof_only,all
2,27,6-2,26,0.00251572,leviticus,sof_only,all
2,28,2-6,25,0.00241896,leviticus,sof_only,all
2,29,3-6,15,0.00145138,leviticus,sof_only,all
2,30,6-4,14,0.00135462,leviticus,sof_only,all
2,31,5-5,13,0.00125786,leviticus,sof_only,all
2,32,2-7,8,0.00077407,leviticus,sof_only,all
2,33,6-1,7,0.00067731,leviticus,sof_only,all
2,34,7-2,7,0.00067731,leviticus,sof_only,all
2,35,4-6,6,0.00058055,leviticus,sof_only,all
2,36,7-3,5,0.00048379,leviticus,sof_only,all
2,37,1-7,4,0.00038703,leviticus,sof_only,all
2,38,3-7,3,0.00029028,leviticus,sof_only,all
2,39,6-5,2,0.00019352,leviticus,sof_only,all
2,40,5-6,2,0.00019352,leviticus,sof_only,all
2,41,7-1,2,0.00019352,leviticus,sof_only,all
2,42,7-4,1,9.676e-05,leviticus,sof_only,all
3,1,2-2-2,544,0.05264177,leviticus,sof_only,all
3,2,2-2-3,476,0.04606154,leviticus,sof_only,all
3,3,3-2-2,466,0.04509386,leviticus,sof_only,all
3,4,3-3-3,451,0.04364235,leviticus,sof_only,all
3,5,2-3-2,450,0.04354558,leviticus,sof_only,all
3,6,3-3-2,447,0.04325527,leviticus,sof_only,all
3,7,2-3-3,426,0.04122315,leviticus,sof_only,all
3,8,3-2-3,404,0.03909425,leviticus,sof_only,all
3,9,2-2-1,227,0.02196632,leviticus,sof_only,all
3,10,1-2-2,214,0.02070834,leviticus,sof_only,all
3,11,2-1-2,209,0.0202245,leviticus,sof_only,all
3,12,4-2-2,197,0.01906329,leviticus,sof_only,all
3,13,3-2-1,184,0.0178053,leviticus,sof_only,all
3,14,2-4-2,176,0.01703116,leviticus,sof_only,all
3,15,1-3-2,170,0.01645055,leviticus,sof_only,all
3,16,2-3-1,167,0.01616025,leviticus,sof_only,all
3,17,3-1-2,165,0.01596671,leviticus,sof_only,all
3,18,2-2-4,162,0.01567641,leviticus,sof_only,all
3,19,2-1-3,157,0.01519257,leviticus,sof_only,all
3,20,1-2-3,155,0.01499903,leviticus,sof_only,all
3,21,3-3-1,155,0.01499903,leviticus,sof_only,all
3,22,2-3-4,151,0.01461196,leviticus,sof_only,all
3,23,3-1-3,149,0.01441842,leviticus,sof_only,all
3,24,3-2-4,142,0.01374105,leviticus,sof_only,all
3,25,1-3-3,139,0.01345075,leviticus,sof_only,all
3,26,4-2-3,136,0.01316044,leviticus,sof_only,all
3,27,3-4-2,135,0.01306367,leviticus,sof_only,all
3,28,2-4-3,133,0.01287014,leviticus,sof_only,all
3,29,4-3-2,129,0.01248307,leviticus,sof_only,all
3,30,4-3-3,119,0.01151539,leviticus,sof_only,all
3,31,3-4-3,108,0.01045094,leviticus,sof_only,all
3,32,3-3-4,104,0.01006387,leviticus,sof_only,all
3,33,1-2-1,96,0.00928972,leviticus,sof_only,all
3,34,2-1-4,85,0.00822528,leviticus,sof_only,all
3,35,2-1-1,84,0.00812851,leviticus,sof_only,all
3,36,1-4-2,83,0.00803174,leviticus,sof_only,all
3,37,4-1-2,78,0.0075479,leviticus,sof_only,all
3,38,1-1-2,76,0.00735436,leviticus,sof_only,all
3,39,1-3-1,72,0.00696729,leviticus,sof_only,all
3,40,2-4-1,71,0.00687052,leviticus,sof_only,all
3,41,1-2-4,69,0.00667699,leviticus,sof_only,all
3,42,3-4-1,68,0.00658022,leviticus,sof_only,all
3,43,1-4-3,65,0.00628992,leviticus,sof_only,all
3,44,1-1-3,60,0.00580608,leviticus,sof_only,all
3,45,3-1-1,59,0.00570931,leviticus,sof_only,all
3,46,3-1-4,57,0.00551577,leviticus,sof_only,all
3,47,4-2-1,57,0.00551577,leviticus,sof_only,all
3,48,4-3-1,53,0.0051287,leviticus,sof_only,all
3,49,4-2-4,53,0.0051287,leviticus,sof_only,all
3,50,2-5-2,52,0.00503193,leviticus,sof_only,all
4,1,2-2-2-2,220,0.02129101,leviticus,sof_only,all
4,2,2-2-3-2,193,0.01867802,leviticus,sof_only,all
4,3,2-3-3-3,188,0.01819414,leviticus,sof_only,all
4,4,3-3-3-2,184,0.01780703,leviticus,sof_only,all
4,5,2-3-2-2,183,0.01771025,leviticus,sof_only,all
4,6,3-3-2-2,167,0.01616181,leviticus,sof_only,all
4,7,3-2-2-3,167,0.01616181,leviticus,sof_only,all
4,8,3-3-3-3,162,0.01567793,leviticus,sof_only,all
4,9,2-2-2-3,159,0.01538759,leviticus,sof_only,all
4,10,3-2-3-3,154,0.01490371,leviticus,sof_only,all
4,11,3-2-2-2,152,0.01471015,leviticus,sof_only,all
4,12,2-2-3-3,149,0.01441982,leviticus,sof_only,all
4,13,3-3-2-3,144,0.01393593,leviticus,sof_only,all
4,14,2-3-3-2,139,0.01345205,leviticus,sof_only,all
4,15,3-2-3-2,137,0.01325849,leviticus,sof_only,all
4,16,2-3-2-3,131,0.01267783,leviticus,sof_only,all
4,17,2-2-2-1,85,0.00822607,leviticus,sof_only,all
4,18,2-1-2-2,84,0.00812929,leviticus,sof_only,all
4,19,1-2-2-2,84,0.00812929,leviticus,sof_only,all
4,20,2-2-1-2,83,0.00803252,leviticus,sof_only,all
4,21,3-2-2-1,73,0.00706474,leviticus,sof_only,all
4,22,4-2-2-2,72,0.00696797,leviticus,sof_only,all
4,23,1-3-2-3,71,0.00687119,leviticus,sof_only,all
