current,next,observed_count,null_mean,null_sd,null_unique_values,z,z_reliable,empirical_p,null_exceedances,permutations,book,run_label,stream_type
meteg,mahapakh,234,111.032,9.88424872,54,12.440804,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,munah,221,183.002,11.32282689,57,3.355876,True,0.00199601,0,500,genesis,control_exclude_external,full
tevir,tipeha,218,96.328,8.88878152,48,13.688265,True,0.00199601,0,500,genesis,control_exclude_external,full
darga,tevir,212,8.106,2.84868285,17,71.574833,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,geresh,200,5.782,2.34637742,13,82.773555,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,pashta,187,54.128,7.10947997,40,18.689412,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,qadma,165,64.154,7.40052834,41,13.626865,True,0.00199601,0,500,genesis,control_exclude_external,full
merkha,tevir,160,78.594,7.77264382,41,10.473399,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,mahapakh,141,25.636,5.20708474,32,22.155199,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,mahapakh,124,60.426,7.18859345,42,8.843733,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,mahapakh,121,19.202,4.0295994,21,25.262561,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,revia,119,85.07,8.476367,45,4.002894,True,0.00199601,0,500,genesis,control_exclude_external,full
telisha_qetana,qadma,92,2.148,1.39498673,8,64.410649,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,darga,87,35.57,5.38284777,33,9.554422,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_gadol,merkha,87,22.034,4.25076252,26,15.283376,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,revia,83,7.846,2.62298381,15,28.652102,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,qadma,69,35.012,5.76422663,35,5.896368,True,0.00199601,0,500,genesis,control_exclude_external,full
yetiv,munah,67,9.85,2.89279043,18,19.756011,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,munah,61,30.902,4.91657823,28,6.121737,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,gershayim,60,15.884,3.74413958,23,11.78268,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_qatan,zaqef_gadol,60,16.954,3.95970232,23,10.871019,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,zaqef_gadol,57,24.742,4.61193842,27,6.994456,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,qadma,56,14.436,3.59997551,21,11.545634,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,zaqef_gadol,55,13.462,3.2652534,18,12.721218,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_gadol,tipeha,48,27.182,4.84394505,28,4.297737,True,0.00199601,0,500,genesis,control_exclude_external,full
munah,zinor,47,8.968,2.82895422,16,13.443837,True,0.00199601,0,500,genesis,control_exclude_external,full
qadma,darga,44,6.016,2.41648978,14,15.718668,True,0.00199601,0,500,genesis,control_exclude_external,full
geresh,mahapakh,43,10.16,3.19481042,19,10.27917,True,0.00199601,0,500,genesis,control_exclude_external,full
gershayim,mahapakh,43,4.654,2.14277085,13,17.895521,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,telisha_qetana,39,13.004,3.33620211,19,7.792094,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,tevir,39,19.99,4.4309329,25,4.290293,True,0.00199601,0,500,genesis,control_exclude_external,full
zinor,munah,38,8.904,2.68574206,18,10.833505,True,0.00199601,0,500,genesis,control_exclude_external,full
munah,segol,36,9.32,2.74894769,17,9.705532,True,0.00199601,0,500,genesis,control_exclude_external,full
gershayim,munah,35,13.882,3.3690915,20,6.268159,True,0.00199601,0,500,genesis,control_exclude_external,full
revia,yetiv,28,2.534,1.57918703,10,16.126019,True,0.00199601,0,500,genesis,control_exclude_external,full
zinor,segol,28,0.262,0.49177198,3,,False,0.00199601,0,500,genesis,control_exclude_external,full
meteg,telisha_gedola,26,7.36,2.49456323,14,7.47225,True,0.00199601,0,500,genesis,control_exclude_external,full
telisha_gedola,qadma,26,1.174,1.07798335,7,23.03004,True,0.00199601,0,500,genesis,control_exclude_external,full
atnah,gershayim,25,8.548,2.79845649,19,5.878955,True,0.00199601,0,500,genesis,control_exclude_external,full
zaqef_qatan,yetiv,20,7.464,2.61119526,16,4.800867,True,0.00199601,0,500,genesis,control_exclude_external,full
meteg,munah,377,337.424,15.08573441,73,2.623406,True,0.00598802,2,500,genesis,control_exclude_external,full
zaqef_qatan,tevir,82,60.904,7.41598123,38,2.844667,True,0.00598802,2,500,genesis,control_exclude_external,full
atnah,revia,63,46.852,6.44959616,35,2.503723,True,0.01197605,5,500,genesis,control_exclude_external,full
atnah,darga,27,19.214,4.0700534,24,1.912997,True,0.05788423,28,500,genesis,control_exclude_external,full
meteg,merkha,360,339.138,16.59318002,79,1.257264,True,0.10778443,53,500,genesis,control_exclude_external,full
atnah,tevir,46,47.386,6.33444982,38,-0.218804,True,0.61077844,305,500,genesis,control_exclude_external,full
zaqef_qatan,darga,22,24.552,4.61366099,25,-0.55314,True,0.73652695,368,500,genesis,control_exclude_external,full
atnah,pashta,121,130.456,10.65378196,57,-0.887572,True,0.83832335,419,500,genesis,control_exclude_external,full
atnah,tipeha,213,227.074,13.47767857,72,-1.044245,True,0.88023952,440,500,genesis,control_exclude_external,full
meteg,geresh,27,34.284,5.31562374,31,-1.3703,True,0.94211577,471,500,genesis,control_exclude_external,full
meteg,tevir,72,87.78,8.51896387,48,-1.852338,True,0.97205589,486,500,genesis,control_exclude_external,full
revia,meteg,65,85.41,8.11230664,45,-2.515931,True,0.99401198,497,500,genesis,control_exclude_external,full
darga,meteg,23,35.304,5.29070573,30,-2.325588,True,0.99401198,497,500,genesis,control_exclude_external,full
geresh,meteg,21,33.784,5.06959027,28,-2.521703,True,0.99401198,497,500,genesis,control_exclude_external,full
mahapakh,meteg,88,111.938,9.47447557,48,-2.526578,True,0.99600798,498,500,genesis,control_exclude_external,full
qadma,zaqef_qatan,28,44.714,6.08887122,35,-2.745008,True,0.99600798,498,500,genesis,control_exclude_external,full
meteg,tipeha,294,416.866,16.95650584,79,-7.24595,True,1.0,500,500,genesis,control_exclude_external,full
meteg,meteg,230,377.25,16.90737172,83,-8.709219,True,1.0,500,500,genesis,control_exclude_external,full
atnah,meteg,150,206.616,12.73896017,64,-4.444319,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,meteg,135,263.826,14.54189318,70,-8.858957,True,1.0,500,500,genesis,control_exclude_external,full
meteg,zaqef_qatan,126,263.69,13.35509705,67,-10.309921,True,1.0,500,500,genesis,control_exclude_external,full
munah,meteg,116,336.454,15.40488575,73,-14.310655,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,munah,112,235.22,13.15590193,66,-9.366139,True,1.0,500,500,genesis,control_exclude_external,full
pashta,meteg,93,239.094,13.18547981,65,-11.079915,True,1.0,500,500,genesis,control_exclude_external,full
meteg,atnah,77,206.686,12.97165879,66,-9.997642,True,1.0,500,500,genesis,control_exclude_external,full
munah,munah,73,301.142,14.59890723,77,-15.627334,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,pashta,65,165.766,10.84797683,57,-9.288921,True,1.0,500,500,genesis,control_exclude_external,full
zaqef_qatan,mahapakh,39,77.436,7.7755271,42,-4.943202,True,1.0,500,500,genesis,control_exclude_external,full
qadma,merkha,33,57.36,6.90084366,35,-3.530003,True,1.0,500,500,genesis,control_exclude_external,full
revia,merkha,28,76.664,7.90291187,43,-6.15773,True,1.0,500,500,genesis,control_exclude_external,full
merkha,pashta,25,213.384,13.25276634,66,-14.214693,True,1.0,500,500,genesis,control_exclude_external,full
tevir,meteg,25,87.444,8.90378677,47,-7.013196,True,1.0,500,500,genesis,control_exclude_external,full
munah,mahapakh,24,99.874,9.09745301,49,-8.340137,True,1.0,500,500,genesis,control_exclude_external,full
revia,munah,24,76.456,7.80704579,41,-6.719059,True,1.0,500,500,genesis,control_exclude_external,full
qadma,meteg,21,63.976,7.60388467,42,-5.651848,True,1.0,500,500,genesis,control_exclude_external,full
merkha,tipeha,1155,285.346,14.58381498,72,59.631448,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,zaqef_qatan,853,189.93,12.34755134,63,53.700526,True,0.00199601,0,500,exodus,control_exclude_external,full
tipeha,meteg,781,316.51,15.23200341,75,30.494347,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,tipeha,591,223.484,13.15491724,65,27.937538,True,0.00199601,0,500,exodus,control_exclude_external,full
tipeha,atnah,582,173.58,11.37851225,62,35.893972,True,0.00199601,0,500,exodus,control_exclude_external,full
mahapakh,pashta,575,55.818,7.03504511,41,73.799385,True,0.00199601,0,500,exodus,control_exclude_external,full
pashta,munah,556,172.146,11.77837613,59,32.589722,True,0.00199601,0,500,exodus,control_exclude_external,full
merkha,meteg,541,253.484,14.39013189,72,19.980081,True,0.00199601,0,500,exodus,control_exclude_external,full
tipeha,munah,524,301.978,13.73020587,72,16.170333,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,atnah,515,148.62,10.85685694,58,33.746415,True,0.00199601,0,500,exodus,control_exclude_external,full
tipeha,merkha,453,283.064,14.4156695,75,11.788284,True,0.00199601,0,500,exodus,control_exclude_external,full
pashta,zaqef_qatan,447,126.41,10.06680591,54,31.846248,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,merkha,429,179.686,12.3534862,63,20.181671,True,0.00199601,0,500,exodus,control_exclude_external,full
tevir,merkha,369,71.212,7.35031361,42,40.513645,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,merkha,309,253.836,13.73004487,69,4.017758,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,revia,263,65.664,7.44513022,40,26.505379,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,pashta,217,178.45,11.58239196,59,3.328328,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,merkha,207,139.054,10.32804051,54,6.578789,True,0.00199601,0,500,exodus,control_exclude_external,full
pashta,pashta,206,114.604,9.66447039,50,9.456907,True,0.00199601,0,500,exodus,control_exclude_external,full
tevir,tipeha,193,88.256,8.50665565,47,12.313182,True,0.00199601,0,500,exodus,control_exclude_external,full
qadma,geresh,192,6.032,2.37618782,15,78.263174,True,0.00199601,0,500,exodus,control_exclude_external,full
darga,tevir,190,8.396,2.88579966,19,62.930217,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,mahapakh,186,88.218,8.6157378,46,11.349231,True,0.00199601,0,500,exodus,control_exclude_external,full
merkha,tevir,145,70.652,7.85125343,42,9.469571,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,qadma,136,55.072,7.06588065,39,11.453349,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,pashta,134,43.746,6.30944548,34,14.304585,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,mahapakh,123,21.202,4.11230082,23,24.754512,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,mahapakh,115,49.2,6.4668106,34,10.175031,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,revia,107,68.66,8.09836818,43,4.734287,True,0.00199601,0,500,exodus,control_exclude_external,full
qadma,mahapakh,91,17.216,3.98561341,23,18.512583,True,0.00199601,0,500,exodus,control_exclude_external,full
telisha_qetana,qadma,86,2.344,1.5396119,10,54.335771,True,0.00199601,0,500,exodus,control_exclude_external,full
yetiv,munah,76,11.448,3.06497703,19,21.061169,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,qadma,70,30.018,5.12310144,30,7.804257,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,revia,64,7.618,2.74063828,16,20.57258,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,gershayim,64,13.042,3.29574876,20,15.461737,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,munah,56,29.82,5.0181634,29,5.217048,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,zinor,52,10.16,2.92360992,17,14.311075,True,0.00199601,0,500,exodus,control_exclude_external,full
geresh,mahapakh,47,9.902,3.33446147,19,11.125635,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,darga,47,29.924,4.99159855,30,3.420948,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_gadol,tipeha,46,15.02,3.51800408,21,8.80613,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,darga,44,16.428,3.85207645,22,7.157698,True,0.00199601,0,500,exodus,control_exclude_external,full
zinor,munah,41,10.152,3.00115142,19,10.278722,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,zaqef_gadol,39,9.504,2.85977983,18,10.314081,True,0.00199601,0,500,exodus,control_exclude_external,full
munah,segol,38,10.678,3.05827109,17,8.933806,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,zaqef_gadol,37,7.46,2.63710231,16,11.201689,True,0.00199601,0,500,exodus,control_exclude_external,full
qadma,darga,37,5.706,2.35513425,14,13.287565,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,tevir,37,18.858,4.28702615,25,4.231838,True,0.00199601,0,500,exodus,control_exclude_external,full
meteg,telisha_qetana,36,11.77,3.13572408,20,7.727083,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,qadma,36,13.458,3.58244383,20,6.292353,True,0.00199601,0,500,exodus,control_exclude_external,full
zinor,segol,35,0.4,0.62991554,4,54.927999,True,0.00199601,0,500,exodus,control_exclude_external,full
gershayim,munah,33,12.784,3.3418078,20,6.04942,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,yetiv,32,2.83,1.63414837,9,17.850276,True,0.00199601,0,500,exodus,control_exclude_external,full
gershayim,mahapakh,30,4.002,1.99347533,13,13.041546,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_gadol,merkha,27,12.31,3.3562522,19,4.376906,True,0.00199601,0,500,exodus,control_exclude_external,full
telisha_gedola,qadma,26,1.12,1.06952689,6,23.262622,True,0.00199601,0,500,exodus,control_exclude_external,full
segol,munah,25,10.16,3.0523817,20,4.861777,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,yetiv,23,6.704,2.48207683,16,6.56547,True,0.00199601,0,500,exodus,control_exclude_external,full
revia,darga,23,7.408,2.7576703,18,5.654048,True,0.00199601,0,500,exodus,control_exclude_external,full
zaqef_qatan,yetiv,22,8.71,2.68483084,16,4.950033,True,0.00199601,0,500,exodus,control_exclude_external,full
atnah,munah,180,147.81,11.36522048,58,2.832325,True,0.00399202,1,500,exodus,control_exclude_external,full
meteg,zaqef_gadol,22,13.22,3.29017484,21,2.668551,True,0.01197605,5,500,exodus,control_exclude_external,full
zaqef_qatan,darga,31,21.002,4.43049145,25,2.256635,True,0.01996008,9,500,exodus,control_exclude_external,full
zaqef_qatan,tevir,70,56.182,7.09715543,40,1.946977,True,0.03792415,18,500,exodus,control_exclude_external,full
atnah,tevir,55,43.2,6.10922624,38,1.931505,True,0.03792415,18,500,exodus,control_exclude_external,full
atnah,revia,46,37.65,5.82678323,33,1.433038,True,0.09580838,47,500,exodus,control_exclude_external,full
meteg,munah,277,269.032,14.58370134,72,0.546363,True,0.30339321,151,500,exodus,control_exclude_external,full
meteg,tevir,77,78.994,8.23173657,43,-0.242233,True,0.62874251,314,500,exodus,control_exclude_external,full
atnah,pashta,93,99.222,9.15118596,47,-0.679912,True,0.77644711,388,500,exodus,control_exclude_external,full
meteg,geresh,27,30.864,4.90076923,27,-0.788448,True,0.79441118,397,500,exodus,control_exclude_external,full
geresh,meteg,26,31.196,5.40258826,30,-0.961761,True,0.85429142,427,500,exodus,control_exclude_external,full
revia,meteg,59,67.42,7.63598169,43,-1.102674,True,0.88822355,444,500,exodus,control_exclude_external,full
mahapakh,meteg,75,88.486,8.45534089,46,-1.594968,True,0.95409182,477,500,exodus,control_exclude_external,full
darga,meteg,22,29.636,5.04285284,29,-1.514222,True,0.95608782,478,500,exodus,control_exclude_external,full
qadma,merkha,37,49.454,6.37221266,36,-1.954423,True,0.9740519,487,500,exodus,control_exclude_external,full
atnah,tipeha,144,173.794,11.77611642,64,-2.530036,True,0.99600798,498,500,exodus,control_exclude_external,full
meteg,tipeha,205,316.064,15.85201807,79,-7.0063,True,1.0,500,500,exodus,control_exclude_external,full
meteg,meteg,133,279.844,14.40453558,70,-10.194289,True,1.0,500,500,exodus,control_exclude_external,full
meteg,zaqef_qatan,133,199.442,12.02446721,58,-5.525567,True,1.0,500,500,exodus,control_exclude_external,full
munah,meteg,103,270.388,14.9777877,72,-11.175749,True,1.0,500,500,exodus,control_exclude_external,full
pashta,meteg,97,179.434,12.32954498,62,-6.685892,True,1.0,500,500,exodus,control_exclude_external,full
munah,munah,92,257.598,13.60965987,68,-12.167681,True,1.0,500,500,exodus,control_exclude_external,full
atnah,meteg,90,154.126,11.00546976,57,-5.826739,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,meteg,84,197.942,12.17419641,61,-9.359304,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,munah,80,190.42,12.73829377,67,-8.668351,True,1.0,500,500,exodus,control_exclude_external,full
zaqef_qatan,pashta,64,127.974,11.16344791,57,-5.730667,True,1.0,500,500,exodus,control_exclude_external,full
meteg,atnah,48,154.09,10.69666946,55,-9.91804,True,1.0,500,500,exodus,control_exclude_external,full
merkha,pashta,26,161.458,10.85356327,59,-12.48051,True,1.0,500,500,exodus,control_exclude_external,full
munah,mahapakh,23,84.564,8.56648547,47,-7.186611,True,1.0,500,500,exodus,control_exclude_external,full
qadma,zaqef_qatan,22,38.608,5.95594514,33,-2.788474,True,1.0,500,500,exodus,control_exclude_external,full
revia,munah,20,65.892,7.70604323,41,-5.955326,True,1.0,500,500,exodus,control_exclude_external,full
tevir,meteg,20,78.746,8.29911046,46,-7.07859,True,1.0,500,500,exodus,control_exclude_external,full
merkha,tipeha,802,210.982,12.57401637,66,47.00312,True,0.00199601,0,500,leviticus,control_exclude_external,full
munah,zaqef_qatan,571,123.35,9.56716056,52,46.790267,True,0.00199601,0,500,leviticus,control_exclude_external,full
tipeha,meteg,514,223.54,13.22899894,63,21.95631,True,0.00199601,0,500,leviticus,control_exclude_external,full
merkha,meteg,440,184.188,11.74173721,61,21.786555,True,0.00199601,0,500,leviticus,control_exclude_external,full
tipeha,atnah,439,125.354,9.83677836,50,31.885033,True,0.00199601,0,500,leviticus,control_exclude_external,full
zaqef_qatan,tipeha,425,151.538,10.92883502,56,25.022063,True,0.00199601,0,500,leviticus,control_exclude_external,full
pashta,munah,399,112.374,9.71426053,50,29.505694,True,0.00199601,0,500,leviticus,control_exclude_external,full
mahapakh,pashta,387,37.21,5.81769638,33,60.125173,True,0.00199601,0,500,leviticus,control_exclude_external,full
tipeha,merkha,370,211.122,11.86696109,61,13.388263,True,0.00199601,0,500,leviticus,control_exclude_external,full
tipeha,munah,344,207.264,13.26673723,66,10.306679,True,0.00199601,0,500,leviticus,control_exclude_external,full
munah,atnah,335,101.358,8.96898665,47,26.049989,True,0.00199601,0,500,leviticus,control_exclude_external,full
pashta,zaqef_qatan,309,82.796,8.31508661,46,27.204046,True,0.00199601,0,500,leviticus,control_exclude_external,full
zaqef_qatan,merkha,300,125.6,9.78567928,55,17.821962,True,0.00199601,0,500,leviticus,control_exclude_external,full
tevir,merkha,238,52.04,6.50130247,37,28.603499,True,0.00199601,0,500,leviticus,control_exclude_external,full
atnah,merkha,179,102.312,9.25689127,48,8.284423,True,0.00199601,0,500,leviticus,control_exclude_external,full
munah,revia,176,39.162,5.64690456,30,24.232391,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,pashta,173,120.626,9.151701,48,5.722871,True,0.00199601,0,500,leviticus,control_exclude_external,full
tevir,tipeha,161,64.482,7.35703254,41,13.119148,True,0.00199601,0,500,leviticus,control_exclude_external,full
darga,tevir,153,6.492,2.48481077,15,58.961431,True,0.00199601,0,500,leviticus,control_exclude_external,full
qadma,geresh,151,5.394,2.24071542,14,64.981924,True,0.00199601,0,500,leviticus,control_exclude_external,full
pashta,pashta,133,75.038,7.59815899,44,7.628427,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,mahapakh,126,60.872,7.13480391,36,9.128212,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,qadma,117,44.716,6.09110393,33,11.867143,True,0.00199601,0,500,leviticus,control_exclude_external,full
merkha,tevir,100,52.298,6.4058775,36,7.446599,True,0.00199601,0,500,leviticus,control_exclude_external,full
atnah,mahapakh,85,34.06,5.44754546,30,9.351,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,revia,76,41.738,6.17199669,35,5.551202,True,0.00199601,0,500,leviticus,control_exclude_external,full
geresh,munah,75,21.646,4.62639071,25,11.532532,True,0.00199601,0,500,leviticus,control_exclude_external,full
revia,pashta,70,25.74,4.75622153,29,9.305706,True,0.00199601,0,500,leviticus,control_exclude_external,full
telisha_qetana,qadma,69,2.274,1.56070356,8,42.753795,True,0.00199601,0,500,leviticus,control_exclude_external,full
qadma,mahapakh,66,13.664,3.74260848,23,13.98383,True,0.00199601,0,500,leviticus,control_exclude_external,full
revia,mahapakh,64,13.03,3.62316915,23,14.067795,True,0.00199601,0,500,leviticus,control_exclude_external,full
atnah,qadma,50,25.166,4.6460322,25,5.345206,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,gershayim,47,10.214,2.90811249,17,12.649442,True,0.00199601,0,500,leviticus,control_exclude_external,full
gershayim,mahapakh,39,3.094,1.80323801,12,19.911958,True,0.00199601,0,500,leviticus,control_exclude_external,full
qadma,darga,39,5.214,2.26416804,15,14.922037,True,0.00199601,0,500,leviticus,control_exclude_external,full
yetiv,munah,39,6.244,2.32707855,14,14.076018,True,0.00199601,0,500,leviticus,control_exclude_external,full
geresh,revia,38,5.108,2.22311053,13,14.795486,True,0.00199601,0,500,leviticus,control_exclude_external,full
atnah,darga,36,12.934,3.57143589,22,6.458467,True,0.00199601,0,500,leviticus,control_exclude_external,full
zinor,munah,36,6.55,2.34317754,13,12.568403,True,0.00199601,0,500,leviticus,control_exclude_external,full
munah,segol,34,6.884,2.4385317,14,11.119806,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,telisha_qetana,33,9.61,3.08430314,18,7.583561,True,0.00199601,0,500,leviticus,control_exclude_external,full
telisha_gedola,qadma,32,1.67,1.2442654,8,24.375828,True,0.00199601,0,500,leviticus,control_exclude_external,full
revia,qadma,31,9.622,2.95712787,18,7.229312,True,0.00199601,0,500,leviticus,control_exclude_external,full
munah,zinor,30,6.554,2.44438828,13,9.591766,True,0.00199601,0,500,leviticus,control_exclude_external,full
revia,tevir,25,11.9,3.43067618,19,3.818489,True,0.00199601,0,500,leviticus,control_exclude_external,full
geresh,mahapakh,24,7.192,2.52980945,15,6.643979,True,0.00199601,0,500,leviticus,control_exclude_external,full
zaqef_qatan,zaqef_gadol,24,4.892,2.03976894,12,9.367728,True,0.00199601,0,500,leviticus,control_exclude_external,full
meteg,telisha_gedola,21,7.512,2.53430492,17,5.322169,True,0.00199601,0,500,leviticus,control_exclude_external,full
zaqef_gadol,tipeha,21,8.286,2.75379207,16,4.616906,True,0.00199601,0,500,leviticus,control_exclude_external,full
zaqef_gadol,merkha,20,7.012,2.51804231,17,5.157975,True,0.00199601,0,500,leviticus,control_exclude_external,full
atnah,tevir,45,31.524,5.51454844,32,2.443718,True,0.00998004,4,500,leviticus,control_exclude_external,full
meteg,darga,31,23.032,4.31325682,26,1.847328,True,0.04191617,20,500,leviticus,control_exclude_external,full
meteg,merkha,195,182.958,12.05698876,60,0.998757,True,0.1756487,87,500,leviticus,control_exclude_external,full
atnah,munah,107,101.328,9.03790814,48,0.627579,True,0.27744511,138,500,leviticus,control_exclude_external,full
mahapakh,meteg,63,60.312,7.06898841,38,0.380252,True,0.3752495,187,500,leviticus,control_exclude_external,full
atnah,tipeha,126,124.994,9.71445858,50,0.103557,True,0.45908184,229,500,leviticus,control_exclude_external,full
zaqef_qatan,tevir,38,37.932,5.68401196,32,0.011963,True,0.53493014,267,500,leviticus,control_exclude_external,full
revia,meteg,40,41.784,5.75948673,33,-0.30975,True,0.64471058,322,500,leviticus,control_exclude_external,full
meteg,geresh,20,23.256,4.40468688,26,-0.739213,True,0.8003992,400,500,leviticus,control_exclude_external,full
meteg,tevir,50,55.82,6.79292925,37,-0.856773,True,0.82834331,414,500,leviticus,control_exclude_external,full
qadma,merkha,35,42.492,6.12543696,33,-1.223096,True,0.90219561,451,500,leviticus,control_exclude_external,full
meteg,munah,166,180.71,12.07947546,65,-1.217768,True,0.91017964,455,500,leviticus,control_exclude_external,full
atnah,pashta,55,67.326,7.62784977,42,-1.615921,True,0.96007984,480,500,leviticus,control_exclude_external,full
qadma,zaqef_qatan,21,30.138,5.21126381,29,-1.753509,True,0.9760479,488,500,leviticus,control_exclude_external,full
meteg,tipeha,128,223.924,13.19934352,65,-7.267331,True,1.0,500,500,leviticus,control_exclude_external,full
meteg,meteg,89,194.562,11.57160144,61,-9.122506,True,1.0,500,500,leviticus,control_exclude_external,full
meteg,zaqef_qatan,76,131.568,10.08805798,57,-5.508295,True,1.0,500,500,leviticus,control_exclude_external,full
munah,meteg,67,180.502,11.86877127,62,-9.563079,True,1.0,500,500,leviticus,control_exclude_external,full
munah,munah,62,168.448,11.39240404,58,-9.34377,True,1.0,500,500,leviticus,control_exclude_external,full
atnah,meteg,54,108.11,9.08024238,48,-5.959092,True,1.0,500,500,leviticus,control_exclude_external,full
zaqef_qatan,munah,50,122.88,9.48438227,51,-7.684212,True,1.0,500,500,leviticus,control_exclude_external,full
